,0,1,2,0,1,2,3,4,5,6,0,0,1,2
276,Both perform,13,-37,170,181,35,35.0,133,111.72,69,-24,Buyer's breach - deposit remedy,0.0,0
277,Both perform,27,-35,125,127,10,2.5,90,9.0,21,-8,Buyer's breach - deposit remedy,-7.5,0
278,Seller's breach - enforced performance,118,-35,90,214,41,20.5,55,15.95,0,83,Buyer's breach - enforced performance,83,0
279,Both perform,120,-101,163,210,28,14.0,62,21.7,21,19,Both perform,19,1
280,Both perform,-102,-8,199,103,14,3.5,191,148.98,84,-110,Buyer's breach - deposit remedy,-10.5,0
281,Both perform,-57,9,115,116,49,49.0,124,6.2,81,-48,Buyer's breach - deposit remedy,0.0,0
282,Buyer's breach - enforced performance,-160,21,171,116,43,21.5,192,88.32,41,-139,Buyer's breach - deposit remedy,-21.5,0
283,Both perform,81,-44,139,226,50,25.0,95,7.6,80,37,Both perform,37,1
284,Both perform,-34,-35,192,168,45,11.25,157,73.79,85,-69,Buyer's breach - deposit remedy,-33.75,0
285,Seller's breach - deposit remedy,37.84,-51.84,170,114,21,7.0,64,51.84,81,-14.0,Buyer's breach - deposit remedy,-14.0,0
286,Both perform,-18,5,121,123,15,7.5,126,1.26,67,-13,Buyer's breach - deposit remedy,-7.5,0
287,Both perform,-46,16,154,169,45,22.5,170,40.8,17,-30,Buyer's breach - judicial remedy,-17,0
288,Buyer's breach - enforced performance,-159,14,117,106,40,40.0,131,44.54,94,-145,Buyer's breach - deposit remedy,0.0,0
289,Both perform,-19,71,126,190,12,12.0,197,11.82,92,52,Both perform,52,1
290,Both perform,73,-125,192,190,50,50.0,67,30.82,25,-52,Buyer's breach - deposit remedy,0.0,0
291,Both perform,-27,-1,128,114,14,4.666666666666667,127,62.23,85,-28,Buyer's breach - deposit remedy,-9.333333333333336,0
292,Both perform,-26,12,95,127,46,11.5,107,6.42,42,-14,Both perform,-14,1
293,Seller's breach - deposit remedy,27.44,-27.44,193,107,32,32.0,98,27.44,54,0.0,Buyer's breach - deposit remedy,0.0,0
294,Both perform,27,59,114,217,17,4.25,173,98.61,50,86,Both perform,86,1
295,Both perform,35,-71,199,175,12,12.0,128,76.8,36,-36,Buyer's breach - deposit remedy,0.0,0
296,Both perform,-74,9,162,143,46,11.5,171,165.87,70,-65,Buyer's breach - deposit remedy,-34.5,0
297,Both perform,-10,10,157,205,48,16.0,167,145.29,42,0,Both perform,0,1
298,Both perform,-6,-23,160,146,15,5.0,137,108.23,97,-29,Buyer's breach - deposit remedy,-10.0,0
299,Both perform,74,-69,133,177,39,13.0,64,15.36,29,5,Both perform,5,1
300,Both perform,49,-77,174,175,29,7.25,97,39.77,51,-28,Buyer's breach - deposit remedy,-21.75,0
301,Both perform,-13,24,162,205,32,16.0,186,63.24,90,11,Both perform,11,1
302,Both perform,-71,24,114,106,39,13.0,138,102.12,22,-47,Buyer's breach - judicial remedy,-22,0
303,Seller's breach - deposit remedy,23.79,-53.04,166,138,39,9.75,102,53.04,5,-29.25,Buyer's breach - judicial remedy,-5,0
304,Seller's breach - deposit remedy,49.58333333333333,-62.25,174,135,19,6.333333333333333,75,62.25,35,-12.666666666666671,Buyer's breach - deposit remedy,-12.666666666666671,0
305,Both perform,-136,22,176,107,45,15.0,198,7.92,80,-114,Buyer's breach - deposit remedy,-30.0,0
306,Both perform,-32,-9,176,185,50,16.666666666666668,167,45.09,86,-41,Buyer's breach - deposit remedy,-33.33333333333333,0
307,Both perform,54,-62,149,172,31,7.75,87,9.57,21,-8,Both perform,-8,1
308,Both perform,5,53,105,188,25,25.0,158,139.04,49,58,Both perform,58,1
309,Both perform,154,-135,195,250,36,12.0,60,19.2,3,19,Both perform,19,1
310,Seller's breach - deposit remedy,23.2,-23.2,162,162,36,36.0,116,23.2,56,0.0,Buyer's breach - deposit remedy,0.0,0
311,Both perform,82,-92,190,202,22,5.5,98,91.14,14,-10,Both perform,-10,1
312,Both perform,34,-35,159,195,37,18.5,124,47.12,78,-1,Both perform,-1,1
313,Both perform,-47,-2,132,131,48,48.0,130,94.9,25,-49,Buyer's breach - deposit remedy,0.0,0
314,Both perform,-2,40,119,187,30,10.0,159,38.16,52,38,Both perform,38,1
315,Both perform,83,20,126,245,16,16.0,146,140.16,38,103,Both perform,103,1
316,Both perform,-22,62,131,206,35,11.666666666666666,193,108.08,14,40,Both perform,40,1
317,Both perform,-56,48,117,137,28,14.0,165,97.35,42,-8,Both perform,-8,1
318,Both perform,86,-110,163,157,18,4.5,53,20.14,91,-24,Buyer's breach - deposit remedy,-13.5,0
319,Both perform,-15,89,101,198,23,5.75,190,127.3,42,74,Both perform,74,1
320,Seller's breach - deposit remedy,21.22,-30.72,185,128,19,9.5,96,30.72,54,-9.5,Buyer's breach - deposit remedy,-9.5,0
321,Both perform,-23,28,103,120,12,6.0,131,44.54,36,5,Both perform,5,1
322,Both perform,76,3,102,227,46,15.333333333333334,105,75.6,54,79,Both perform,79,1
323,Both perform,-64,2,181,145,26,6.5,183,104.31,77,-62,Buyer's breach - deposit remedy,-19.5,0
324,Both perform,67,-27,93,178,45,15.0,66,20.46,19,40,Both perform,40,1
325,Buyer's breach - enforced performance,-117,13,163,101,23,5.75,176,14.08,19,-104,Buyer's breach - deposit remedy,-17.25,0
326,Both perform,37,-40,199,240,44,44.0,159,109.71,15,-3,Buyer's breach - deposit remedy,0.0,0
327,Both perform,-23,33,97,143,36,36.0,130,63.7,69,10,Both perform,10,1
328,Both perform,6,68,117,212,21,7.0,185,1.85,70,74,Both perform,74,1
329,Both perform,105,-60,144,227,38,19.0,84,39.48,30,45,Both perform,45,1
330,Both perform,-9,51,106,165,17,5.666666666666667,157,81.64,1,42,Both perform,42,1
331,Both perform,-12,0,200,222,34,8.5,200,12.0,0,-12,Buyer's breach - judicial remedy,0,0
332,Seller's breach - deposit remedy,26.506666666666675,-59.84,194,163,50,16.666666666666668,88,59.84,6,-33.33333333333333,Buyer's breach - judicial remedy,-6,0
333,Both perform,-2,-20,136,155,41,41.0,116,44.08,3,-22,Buyer's breach - deposit remedy,0.0,0
334,Both perform,-41,-1,191,181,32,16.0,190,66.5,99,-42,Buyer's breach - deposit remedy,-16.0,0
335,Both perform,39,3,101,190,47,15.666666666666666,104,74.88,45,42,Both perform,42,1
336,Buyer's breach - enforced performance,-143,22,158,141,27,13.5,180,52.2,77,-121,Buyer's breach - deposit remedy,-13.5,0
337,Both perform,66,1,132,243,44,14.666666666666666,133,75.81,73,67,Both perform,67,1
338,Both perform,-27,-13,123,104,21,5.25,110,55.0,3,-40,Buyer's breach - judicial remedy,-3,0
339,Both perform,-44,2,137,111,16,8.0,139,118.15,1,-42,Buyer's breach - judicial remedy,-1,0
340,Both perform,-63,37,127,149,48,12.0,164,19.68,50,-26,Both perform,-26,1
341,Both perform,54,40,96,212,22,22.0,136,16.32,15,94,Both perform,94,1
342,Both perform,98,-38,106,199,33,16.5,68,14.96,76,60,Both perform,60,1
343,Both perform,-11,-21,169,181,44,14.666666666666666,148,7.4,50,-32,Buyer's breach - deposit remedy,-29.333333333333336,0
344,Both perform,-52,-1,140,129,42,21.0,139,113.98,85,-53,Seller's breach - deposit remedy,-21.0,0
345,Both perform,23,71,124,236,18,9.0,195,115.05,87,94,Both perform,94,1
346,Both perform,70,-68,144,187,41,41.0,76,16.72,54,2,Both perform,2,1
347,Both perform,-24,23,105,148,44,22.0,128,17.92,7,-1,Both perform,-1,1
348,Both perform,-37,87,100,168,18,6.0,187,5.61,24,50,Both perform,50,1
349,Both perform,10,-20,181,206,35,11.666666666666666,161,64.4,79,-10,Both perform,-10,1
350,Both perform,92,-61,143,205,31,31.0,82,22.14,25,31,Both perform,31,1
351,Both perform,119,-98,172,212,19,9.5,74,39.22,8,21,Both perform,21,1
352,Both perform,40,-33,118,143,18,9.0,85,51.85,82,7,Both perform,7,1
353,Seller's breach - deposit remedy,45.34,-71.34,157,120,39,13.0,82,71.34,26,-26.0,Buyer's breach - judicial remedy,-26,0
354,Both perform,65,-71,130,140,16,16.0,59,21.24,64,-6,Buyer's breach - deposit remedy,0.0,0
355,Both perform,11,77,120,230,22,7.333333333333333,197,177.3,11,88,Both perform,88,1
356,Both perform,5,65,94,213,49,16.333333333333332,159,68.37,16,70,Both perform,70,1
357,Both perform,-90,78,107,112,17,4.25,185,127.65,96,-12,Both perform,-12,1
358,Seller's breach - deposit remedy,39.96,-39.96,131,129,32,32.0,74,39.96,65,0.0,Buyer's breach - deposit remedy,0.0,0
359,Both perform,24,-10,137,162,11,5.5,127,119.38,25,14,Both perform,14,1
360,Both perform,101,-19,91,219,46,46.0,72,62.64,96,82,Both perform,82,1
361,Both perform,-141,82,118,106,47,11.75,200,2.0,87,-59,Buyer's breach - deposit remedy,-35.25,0
362,Both perform,76,-27,123,207,35,17.5,96,18.24,6,49,Both perform,49,1
363,Both perform,63,32,110,247,42,14.0,142,14.2,91,95,Both perform,95,1
364,Both perform,45,19,100,181,17,8.5,119,3.57,69,64,Both perform,64,1
365,Both perform,49,-42,136,168,25,25.0,94,40.42,7,7,Both perform,7,1
366,Both perform,-40,-38,175,132,35,11.666666666666666,137,98.64,90,-78,Buyer's breach - deposit remedy,-23.33333333333333,0
367,Both perform,52,-26,123,180,31,7.75,97,10.67,98,26,Both perform,26,1
368,Both perform,94,-25,100,198,29,29.0,75,46.5,19,69,Both perform,69,1
369,Both perform,-2,31,128,199,42,10.5,159,33.39,9,29,Both perform,29,1
370,Both perform,-99,43,145,132,43,21.5,188,28.2,95,-56,Seller's breach - deposit remedy,-21.5,0
371,Both perform,97,-125,194,198,32,8.0,69,31.74,71,-28,Buyer's breach - deposit remedy,-23.999999999999996,0
372,Both perform,105,-47,149,238,31,15.5,102,23.46,85,58,Both perform,58,1
373,Both perform,-6,-4,172,199,37,18.5,168,68.88,5,-10,Buyer's breach - judicial remedy,-5,0
374,Both perform,119,-94,161,206,20,6.666666666666667,67,50.92,26,25,Both perform,25,1
375,Both perform,41,-27,150,183,19,19.0,123,51.66,34,14,Both perform,14,1
376,Both perform,-79,-2,196,135,20,6.666666666666667,194,114.46,7,-81,Buyer's breach - judicial remedy,-7,0
377,Both perform,-104,66,131,120,27,13.5,197,145.78,86,-38,Buyer's breach - deposit remedy,-13.5,0
378,Both perform,33,-142,200,109,18,6.0,58,11.6,53,-109,Seller's breach - deposit remedy,-12.0,0
379,Both perform,71,-15,111,180,13,13.0,96,6.72,57,56,Both perform,56,1
380,Both perform,-34,42,134,166,24,12.0,176,10.56,54,8,Both perform,8,1
381,Both perform,85,-81,166,210,40,40.0,85,81.6,2,4,Both perform,4,1
382,Both perform,29,-59,111,115,34,8.5,52,26.0,24,-30,Buyer's breach - judicial remedy,-24,0
383,Both perform,2,-48,124,126,48,48.0,76,65.36,64,-46,Buyer's breach - deposit remedy,0.0,0
384,Both perform,-27,-51,166,122,34,11.333333333333334,115,19.55,66,-78,Seller's breach - deposit remedy,-22.666666666666664,0
385,Both perform,139,-95,178,242,20,6.666666666666667,83,8.3,36,44,Both perform,44,1
386,Both perform,7,-15,160,190,38,9.5,145,110.2,95,-8,Both perform,-8,1
387,Both perform,78,-32,118,203,39,39.0,86,1.72,65,46,Both perform,46,1
388,Both perform,-18,18,110,132,22,5.5,128,29.44,77,0,Both perform,0,1
389,Both perform,-48,65,114,154,23,5.75,179,125.3,35,17,Both perform,17,1
390,Both perform,-13,14,171,204,32,8.0,185,90.65,0,1,Buyer's breach - enforced performance,1,0
391,Both perform,-106,59,104,101,44,11.0,163,112.47,7,-47,Buyer's breach - judicial remedy,-7,0
392,Both perform,20,-9,193,224,20,5.0,184,117.76,83,11,Both perform,11,1
393,Both perform,58,-97,198,204,45,15.0,101,83.83,54,-39,Buyer's breach - deposit remedy,-30.0,0
394,Both perform,59,-36,94,160,43,21.5,58,33.64,83,23,Both perform,23,1
395,Both perform,147,-115,179,224,13,3.25,64,22.4,9,32,Both perform,32,1
396,Both perform,3,55,129,213,26,13.0,184,47.84,2,58,Both perform,58,1
397,Both perform,91,-25,126,214,22,7.333333333333333,101,16.16,3,66,Both perform,66,1
398,Seller's breach - deposit remedy,18.22,-31.72,162,105,27,13.5,61,31.72,31,-13.5,Buyer's breach - deposit remedy,-13.5,0
399,Both perform,-70,27,161,145,27,27.0,188,159.8,57,-43,Buyer's breach - deposit remedy,0.0,0
400,Both perform,-65,-13,188,156,46,11.5,175,38.5,76,-78,Buyer's breach - deposit remedy,-34.5,0
401,Both perform,-26,23,153,183,33,8.25,176,80.96,57,-3,Both perform,-3,1
402,Both perform,61,-21,156,243,47,15.666666666666666,135,105.3,50,40,Both perform,40,1
403,Both perform,-22,49,114,181,40,13.333333333333334,163,47.27,96,27,Both perform,27,1
404,Both perform,-27,4,122,129,30,10.0,126,54.18,35,-23,Seller's breach - deposit remedy,-20.0,0
405,Both perform,75,-91,166,192,42,21.0,75,15.75,61,-16,Both perform,-16,1
406,Both perform,84,-68,168,207,23,23.0,100,59.0,21,16,Both perform,16,1
407,Both perform,-39,105,90,202,46,46.0,195,173.55,61,66,Both perform,66,1
408,Seller's breach - deposit remedy,6.56,-6.56,148,126,44,44.0,82,6.56,24,0.0,Buyer's breach - deposit remedy,0.0,0
409,Both perform,131,-52,104,198,15,15.0,52,5.72,37,79,Both perform,79,1
410,Buyer's breach - enforced performance,-140,-5,172,140,22,22.0,167,41.75,91,-145,Buyer's breach - deposit remedy,0.0,0
411,Both perform,150,-39,107,241,23,11.5,68,47.6,42,111,Both perform,111,1
412,Both perform,140,-73,134,215,14,7.0,61,3.66,69,67,Both perform,67,1
413,Both perform,-72,46,139,157,44,14.666666666666666,185,38.85,23,-26,Buyer's breach - judicial remedy,-23,0
414,Both perform,63,-42,189,236,26,26.0,147,55.86,60,21,Both perform,21,1
415,Both perform,124,-123,196,227,30,15.0,73,3.65,2,1,Both perform,1,1
416,Seller's breach - deposit remedy,12.12,-12.12,167,121,12,12.0,101,12.12,44,0.0,Buyer's breach - deposit remedy,0.0,0
417,Both perform,98,-67,150,192,11,5.5,83,75.53,20,31,Both perform,31,1
418,Both perform,-39,19,148,165,37,37.0,167,165.33,1,-20,Buyer's breach - deposit remedy,0.0,0
419,Buyer's breach - enforced performance,-31,18,120,152,39,39.0,138,24.84,6,-13,Buyer's breach - deposit remedy,0.0,0
420,Both perform,112,-97,169,217,33,33.0,72,43.92,61,15,Both perform,15,1
421,Both perform,74,29,104,225,18,9.0,133,9.31,88,103,Both perform,103,1
422,Both perform,-7,20,178,223,32,32.0,198,57.42,75,13,Both perform,13,1
423,Buyer's breach - enforced performance,-107,-2,179,141,13,4.333333333333333,177,35.4,58,-109,Buyer's breach - deposit remedy,-8.666666666666664,0
424,Both perform,40,19,153,224,12,6.0,172,17.2,37,59,Both perform,59,1
425,Both perform,15,-80,167,152,50,50.0,87,11.31,95,-65,Buyer's breach - deposit remedy,0.0,0
426,Both perform,78,-25,99,183,31,10.333333333333334,74,53.28,1,53,Both perform,53,1
427,Both perform,-34,-2,128,110,18,9.0,126,27.72,8,-36,Buyer's breach - judicial remedy,-8,0
428,Both perform,45,12,144,237,36,36.0,156,53.04,57,57,Both perform,57,1
429,Both perform,153,-87,146,239,27,6.75,59,15.93,92,66,Both perform,66,1
430,Both perform,81,-22,147,219,13,4.333333333333333,125,46.25,63,59,Both perform,59,1
431,Seller's breach - deposit remedy,4.890000000000001,-19.89,193,116,20,5.0,117,19.89,90,-15.0,Buyer's breach - deposit remedy,-15.0,0
432,Both perform,109,-4,103,228,20,20.0,99,15.84,81,105,Both perform,105,1
433,Both perform,94,-11,120,218,15,7.5,109,73.03,69,83,Both perform,83,1
434,Both perform,25,12,112,199,50,50.0,124,96.72,64,37,Both perform,37,1
435,Both perform,29,-5,159,213,30,15.0,154,18.48,37,24,Both perform,24,1
436,Both perform,90,-75,135,199,49,24.5,60,8.4,19,15,Both perform,15,1
437,Both perform,-56,-36,161,111,42,42.0,125,68.75,13,-92,Buyer's breach - deposit remedy,0.0,0
438,Both perform,-31,38,101,154,46,11.5,139,44.48,76,7,Both perform,7,1
439,Buyer's breach - enforced performance,-88,-22,134,106,15,5.0,112,7.84,67,-110,Buyer's breach - deposit remedy,-10.0,0
440,Both perform,-36,19,124,148,41,20.5,143,64.35,86,-17,Both perform,-17,1
441,Both perform,154,-40,106,239,19,6.333333333333333,66,5.94,61,114,Both perform,114,1
442,Both perform,-20,32,136,173,25,6.25,168,26.88,22,12,Both perform,12,1
443,Both perform,69,-86,167,198,48,16.0,81,23.49,80,-17,Both perform,-17,1
444,Both perform,-121,-7,196,110,42,42.0,189,181.44,87,-128,Buyer's breach - deposit remedy,0.0,0
445,Both perform,124,-112,193,225,20,6.666666666666667,81,44.55,23,12,Both perform,12,1
446,Both perform,-30,-18,121,110,37,37.0,103,43.26,15,-48,Buyer's breach - deposit remedy,0.0,0
447,Both perform,54,-35,97,134,18,4.5,62,50.22,88,19,Both perform,19,1
448,Both perform,-14,71,94,165,14,14.0,165,61.05,54,57,Both perform,57,1
449,Both perform,66,-122,199,156,13,6.5,77,61.6,11,-56,Buyer's breach - deposit remedy,-6.499999999999993,0
450,Both perform,81,-50,148,222,43,43.0,98,19.6,80,31,Both perform,31,1
451,Both perform,35,-13,158,205,25,25.0,145,76.85,50,22,Both perform,22,1
452,Both perform,-42,-29,170,133,34,17.0,141,97.29,88,-71,Buyer's breach - deposit remedy,-17.0,0
453,Both perform,-62,41,132,139,28,14.0,173,67.47,47,-21,Buyer's breach - deposit remedy,-14.0,0
454,Both perform,69,-40,158,214,27,9.0,118,101.48,46,29,Both perform,29,1
455,Both perform,77,-93,170,174,20,6.666666666666667,77,4.62,39,-16,Buyer's breach - deposit remedy,-13.333333333333332,0
456,Both perform,19,-25,122,160,44,14.666666666666666,97,40.74,13,-6,Both perform,-6,1
457,Both perform,129,-65,118,216,34,8.5,53,34.45,26,64,Both perform,64,1
458,Both perform,34,-56,200,190,12,4.0,144,20.16,47,-22,Buyer's breach - deposit remedy,-8.0,0
459,Both perform,-88,65,122,128,29,14.5,187,99.11,47,-23,Buyer's breach - deposit remedy,-14.5,0
460,Both perform,23,-21,113,159,44,44.0,92,55.2,57,2,Both perform,2,1
461,Seller's breach - deposit remedy,12.27,-22.27,194,118,15,5.0,131,22.27,87,-10.0,Buyer's breach - deposit remedy,-9.999999999999996,0
462,Both perform,7,48,148,225,22,22.0,196,99.96,39,55,Both perform,55,1
463,Both perform,19,-42,133,151,41,13.666666666666666,91,89.18,60,-23,Both perform,-23,1
464,Both perform,-35,-52,172,106,21,7.0,120,110.4,23,-87,Buyer's breach - deposit remedy,-14.0,0
465,Both perform,-39,65,111,176,39,9.75,176,112.64,66,26,Both perform,26,1
466,Both perform,28,69,127,234,10,5.0,196,184.24,16,97,Both perform,97,1
467,Both perform,0,-41,167,139,13,6.5,126,97.02,20,-41,Buyer's breach - deposit remedy,-6.5,0
468,Both perform,42,-1,106,164,17,17.0,105,98.7,23,41,Both perform,41,1
469,Both perform,-92,37,140,129,44,44.0,177,161.07,57,-55,Buyer's breach - deposit remedy,0.0,0
470,Both perform,-18,38,152,197,25,6.25,190,83.6,99,20,Both perform,20,1
471,Both perform,14,51,99,194,30,10.0,150,34.5,34,65,Both perform,65,1
472,Both perform,78,-105,165,181,43,10.75,60,10.2,26,-27,Buyer's breach - judicial remedy,-26,0
473,Both perform,1,22,157,192,12,3.0,179,107.4,21,23,Both perform,23,1
474,Both perform,-78,18,142,108,26,13.0,160,86.4,38,-60,Buyer's breach - deposit remedy,-13.0,0
475,Both perform,47,-120,179,120,14,4.666666666666667,59,3.54,34,-73,Buyer's breach - deposit remedy,-9.333333333333332,0
476,Both perform,-27,69,97,183,44,22.0,166,102.92,15,42,Both perform,42,1
477,Both perform,18,-105,195,131,23,23.0,90,16.2,27,-87,Buyer's breach - deposit remedy,0.0,0
478,Both perform,-108,50,141,133,50,50.0,191,45.84,58,-58,Buyer's breach - deposit remedy,0.0,0
479,Both perform,-11,-5,111,140,45,15.0,106,69.96,0,-16,Buyer's breach - judicial remedy,0,0
480,Both perform,175,-95,146,243,17,8.5,51,18.36,16,80,Both perform,80,1
481,Both perform,72,-36,119,188,33,8.25,83,79.68,98,36,Both perform,36,1
482,Both perform,-113,86,110,130,47,11.75,196,160.72,50,-27,Both perform,-27,1
483,Both perform,38,-84,197,171,20,5.0,113,110.74,17,-46,Buyer's breach - deposit remedy,-15.0,0
484,Both perform,113,-126,186,188,15,15.0,60,21.0,61,-13,Buyer's breach - deposit remedy,0.0,0
485,Both perform,34,-9,180,233,28,9.333333333333334,171,75.24,20,25,Both perform,25,1
486,Both perform,41,42,116,240,41,13.666666666666666,158,129.56,0,83,Buyer's breach - enforced performance,83,0
487,Both perform,88,-18,121,229,38,12.666666666666666,103,69.01,57,70,Both perform,70,1
488,Both perform,35,-60,121,144,48,12.0,61,34.16,85,-25,Both perform,-25,1
489,Both perform,141,-70,142,231,18,9.0,72,2.16,78,71,Both perform,71,1
490,Both perform,30,-43,171,194,36,18.0,128,97.28,1,-13,Buyer's breach - judicial remedy,-1,0
491,Both perform,-58,64,127,149,16,5.333333333333333,191,154.71,32,6,Both perform,6,1
492,Both perform,-15,42,138,175,10,5.0,180,3.6,65,27,Both perform,27,1
493,Both perform,145,-72,154,248,21,21.0,82,67.24,45,73,Both perform,73,1
494,Both perform,34,62,93,224,35,11.666666666666666,155,40.3,19,96,Both perform,96,1
495,Both perform,95,-83,186,224,26,6.5,103,19.57,3,12,Both perform,12,1
496,Both perform,110,-52,127,228,43,14.333333333333334,75,18.75,47,58,Both perform,58,1
497,Both perform,27,-29,112,137,27,13.5,83,30.71,32,-2,Both perform,-2,1
498,Both perform,52,31,91,209,35,35.0,122,82.96,45,83,Both perform,83,1
499,Both perform,21,-25,160,183,27,27.0,135,118.8,10,-4,Buyer's breach - deposit remedy,0.0,0
500,Both perform,7,26,121,167,13,3.25,147,116.13,80,33,Both perform,33,1
501,Both perform,55,-10,149,209,15,3.75,139,82.01,3,45,Both perform,45,1
